,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2478,30928188,0.88,True,Centrum-Oost,52.37557,4.92019,Entire home/apt,4,2,3,17,325.0,2,14,True,3,3,4.91,True,81.25,650.0,0.12,0.06,0.08,4.99,0.6876712328767123,1723.5479452054794
2479,30930837,0.8800000000000001,False,Centrum-West,52.37307,4.87538,Entire home/apt,2,1,1,7,105.0,2,1125,True,0,0,4.89,False,52.5,210.0,0.07,0.09,0.19,4.99,,
2480,30933786,0.56,False,Westerpark,52.38236,4.86899,Entire home/apt,4,2,2,11,190.0,4,1125,True,0,0,4.9,False,47.5,760.0,0.07,0.15,0.21,4.99,0.0,950.0
2481,30946085,1.0,False,Centrum-West,52.36847,4.8876,Entire home/apt,4,3,4,12,297.0,3,1125,True,0,1,5.0,False,74.25,891.0,0.13,0.32,0.26,4.99,0.049315068493150684,2128.931506849315
2482,31011504,1.0,True,De Baarsjes - Oud-West,52.37236,4.87329,Private room,2,1,1,7,98.0,2,7,True,2,9,4.96,True,49.0,196.0,0.06,0.14,0.16,4.99,,
2483,31050856,1.0,False,Westerpark,52.38319,4.876584,Entire home/apt,4,3,4,9,310.0,4,30,True,0,0,5.0,False,77.5,1240.0,0.05,0.2,0.22,4.99,0.0,1552.1917808219177
2484,31064558,0.71,True,Centrum-West,52.37615,4.892,Private room,3,1,2,1,108.0,2,1125,True,2,5,4.83,True,36.0,216.0,0.07,0.16,0.19,4.99,0.6684931506849315,598.6986301369863
2485,31068322,0.75,False,Watergraafsmeer,52.35014,4.93968,Entire home/apt,4,3,3,6,219.0,2,1125,True,0,1,5.0,False,54.75,438.0,0.09,0.25,0.23,4.99,,
2486,31072230,0.9300000000000002,True,Centrum-West,52.37202,4.88737,Private room,3,1,2,10,243.0,2,1125,True,1,2,4.92,True,81.0,486.0,0.08,0.14,0.21,4.99,0.6712328767123288,1207.013698630137
2487,31072801,0.9099999999999999,True,Centrum-Oost,52.36667,4.90926,Private room,4,2,2,15,250.0,2,1125,True,4,8,4.93,False,62.5,500.0,0.08,0.21,0.29,4.99,,
2488,31086086,0.79,False,Centrum-West,52.37139,4.87486,Entire home/apt,4,2,2,23,400.0,3,1125,True,2,1,4.67,False,100.0,1200.0,0.08,0.18,0.25,10.99,0.12602739726027398,1784.7945205479452
2489,31095874,1.0,True,Oud-Oost,52.357025,4.921543,Entire home/apt,4,2,4,16,500.0,1,1125,True,0,3,4.550000000000001,True,125.0,500.0,0.1,0.31,0.33,10.99,0.0,1595.6575342465753
2490,31100723,0.020000000000000018,False,De Pijp - Rivierenbuurt,52.35666,4.89785,Entire home/apt,3,2,2,13,223.0,3,1125,True,2,1,4.84,False,74.33,669.0,0.07,0.2,0.27,4.99,0.005479452054794521,1003.013698630137
2491,31110035,0.0,False,Oud-Noord,52.38481,4.91342,Private room,2,1,1,7,122.0,1,30,True,4,2,4.92,False,61.0,122.0,0.04,0.15,0.17,4.99,0.37534246575342467,625.0
2492,31136615,0.69,False,Centrum-West,52.38149,4.88972,Private room,2,1,1,7,128.0,1,365,True,2,7,4.46,True,64.0,128.0,0.07,0.17,0.19,4.99,,
2493,31139590,0.7,False,Centrum-West,52.38104,4.89175,Private room,2,1,1,6,115.0,1,365,True,0,3,4.46,True,57.5,115.0,0.06,0.14,0.24,4.99,,
2494,31150995,1.0,False,Noord-West,52.41121,4.90171,Private room,4,2,2,8,286.0,3,1125,True,14,0,4.86,False,71.5,858.0,0.09,0.23,0.31,4.99,0.12054794520547946,1428.4931506849316
2495,31164355,0.84,False,Zuid,52.35654,4.8591,Entire home/apt,4,4,4,16,250.0,3,14,True,0,1,5.0,False,62.5,750.0,0.14,0.25,0.21,4.99,0.0,1660.9315068493152
2496,31164874,1.0,False,IJburg - Zeeburgereiland,52.36193,4.97917,Entire home/apt,4,4,3,17,400.0,3,10,True,0,2,5.0,True,100.0,1200.0,0.03,0.13,0.27,10.99,0.0,2000.0
2497,31187654,0.44999999999999996,False,Centrum-West,52.37167,4.87643,Private room,4,2,3,9,200.0,1,1125,True,3,0,4.85,True,50.0,200.0,0.07,0.2,0.26,4.99,,
2498,31196431,0.83,True,De Pijp - Rivierenbuurt,52.35477,4.90627,Private room,2,1,1,7,175.0,3,5,True,5,1,4.9,False,87.5,525.0,0.07,0.2,0.18,4.99,0.7616438356164383,813.5479452054794
2499,31208676,0.6699999999999999,False,Centrum-Oost,52.37055,4.90078,Private room,2,1,2,8,150.0,1,365,True,0,0,4.86,False,75.0,150.0,0.06,0.11,0.2,4.99,,
2500,31234848,0.42999999999999994,False,De Pijp - Rivierenbuurt,52.3446,4.90005,Entire home/apt,3,1,1,7,138.0,2,1125,True,1,2,4.74,True,46.0,276.0,0.07,0.17,0.18,4.99,0.5506849315068493,685.2054794520548
2501,31254005,1.0,False,Buitenveldert - Zuidas,52.32558,4.81921,Entire home/apt,2,1,1,7,125.0,2,1125,True,6,3,4.83,True,62.5,250.0,0.08,0.11,0.19,4.99,,
2502,31275392,1.0,False,Centrum-Oost,52.36529,4.91629,Entire home/apt,4,1,1,19,350.0,1,1125,True,8,1,4.86,True,87.5,350.0,0.09,0.12,0.19,4.99,,
2503,31281127,0.5,False,De Baarsjes - Oud-West,52.36126,4.86394,Entire home/apt,2,1,1,2,125.0,2,1125,True,1,3,5.0,False,62.5,250.0,0.07,0.13,0.18,4.99,,
2504,31312245,0.55,False,Centrum-West,52.37158,4.89888,Private room,1,1,1,4,65.0,2,90,True,0,0,4.74,False,65.0,130.0,0.05,0.13,0.14,2.99,,
2505,31348432,1.0,False,De Baarsjes - Oud-West,52.37265,4.86264,Private room,2,1,1,5,125.0,2,30,True,0,0,4.94,False,62.5,250.0,0.07,0.17,0.24,4.99,,
2506,31352081,0.4,False,Centrum-West,52.38367,4.88812,Entire home/apt,4,2,2,16,480.0,3,35,True,0,0,4.46,True,120.0,1440.0,0.08,0.16,0.26,10.99,0.3232876712328767,2397.0
2507,31356236,0.79,True,Centrum-Oost,52.37162,4.90759,Private room,4,1,2,1,204.0,1,31,True,0,9,4.88,True,51.0,204.0,0.1,0.1,0.22,4.99,,
2508,31378219,0.0,False,De Pijp - Rivierenbuurt,52.35218,4.90442,Private room,2,1,1,5,120.0,2,1125,True,5,3,4.76,False,60.0,240.0,0.06,0.17,0.21,4.99,,
2509,31393518,1.0,False,De Pijp - Rivierenbuurt,52.35739,4.89739,Entire home/apt,2,1,1,9,214.0,2,7,True,0,2,4.88,False,107.0,428.0,0.09,0.11,0.16,4.99,,
2510,31408508,0.8300000000000001,False,De Baarsjes - Oud-West,52.36338,4.85958,Entire home/apt,4,2,2,10,194.0,2,1125,True,0,0,5.0,False,48.5,388.0,0.09,0.22,0.2,4.99,0.038356164383561646,1009.8630136986301
2511,31452672,0.73,False,Centrum-Oost,52.36521,4.91153,Private room,2,1,1,6,165.0,2,1125,True,3,0,5.0,False,82.5,330.0,0.07,0.18,0.19,4.99,,
2512,31453479,0.5800000000000001,False,Centrum-Oost,52.36629,4.90979,Private room,2,1,1,5,165.0,2,1125,True,1,0,5.0,False,82.5,330.0,0.08,0.16,0.17,4.99,,
2513,31454769,0.040000000000000036,False,Centrum-Oost,52.36655,4.9093,Private room,4,2,2,8,330.0,2,1125,True,2,1,5.0,False,82.5,660.0,0.19,0.29,0.31,4.99,,
2514,31481840,0.75,False,Oud-Oost,52.35699,4.93302,Entire home/apt,3,2,4,12,250.0,2,1125,True,0,2,4.92,False,83.33,500.0,0.14,0.21,0.18,4.99,,
2515,31536003,0.47000000000000003,False,De Baarsjes - Oud-West,52.37241,4.86122,Entire home/apt,4,3,3,11,190.0,5,1125,True,1,2,4.75,False,47.5,950.0,0.07,0.13,0.23,4.99,0.16986301369863013,955.8630136986301
2516,31555059,0.92,False,Bos en Lommer,52.37654,4.83751,Entire home/apt,2,1,1,6,120.0,2,14,True,0,1,4.89,False,60.0,240.0,0.07,0.19,0.18,4.99,,
2517,31559235,1.0,False,De Aker - Nieuw Sloten,52.34833,4.78987,Entire home/apt,4,3,2,5,165.0,3,1125,True,0,0,5.0,True,41.25,495.0,0.08,0.21,0.14,4.99,0.0,825.0
2518,31561365,0.73,False,Oostelijk Havengebied - Indische Buurt,52.3774,4.94563,Entire home/apt,4,2,5,12,257.0,3,1125,True,14,1,4.45,False,64.25,771.0,0.06,0.21,0.18,4.99,0.23835616438356164,867.4657534246576
2519,31582709,0.30999999999999994,False,Zuid,52.36054,4.87621,Private room,4,2,2,15,357.0,4,500,True,5,3,4.84,False,89.25,1428.0,0.05,0.12,0.25,4.99,0.10136986301369863,1803.013698630137
2520,31606186,1.0,False,Slotervaart,52.35043,4.84302,Entire home/apt,4,3,2,6,180.0,10,14,True,3,0,5.0,False,45.0,1800.0,0.07,0.23,0.21,4.99,0.019178082191780823,901.7808219178082
2521,31619907,1.0,False,IJburg - Zeeburgereiland,52.37327,4.96813,Private room,4,1,2,3,105.0,2,1125,True,0,0,4.86,False,26.25,210.0,0.07,0.18,0.16,4.99,,
2522,31632004,0.21000000000000002,False,Oud-Noord,52.39289,4.91633,Entire home/apt,6,3,6,13,230.0,3,1125,True,0,0,5.0,False,38.33,690.0,0.06,0.22,0.19,4.99,0.0,1150.0
2523,31701569,1.0,False,Watergraafsmeer,52.33914,4.91794,Private room,4,2,2,13,200.0,2,1125,True,5,4,4.95,False,50.0,400.0,0.11,0.2,0.22,4.99,,
2524,31707026,0.12,False,De Pijp - Rivierenbuurt,52.35435,4.88973,Entire home/apt,2,1,1,20,398.0,2,1000,True,28,0,4.75,False,199.0,796.0,0.06,0.27,0.16,4.99,,
2525,31709131,0.95,False,Centrum-West,52.37649,4.89043,Private room,4,1,2,7,221.0,2,1125,True,3,1,5.0,True,55.25,442.0,0.09,0.17,0.23,4.99,,
2526,31709186,0.77,False,De Pijp - Rivierenbuurt,52.35662,4.90323,Entire home/apt,2,1,1,13,338.0,3,100,True,0,2,4.92,False,169.0,1014.0,0.09,0.08,0.34,4.99,0.0,1748.835616438356
2527,31758630,0.6699999999999999,True,Centrum-West,52.37403,4.88969,Hotel room,2,1,1,9,265.0,1,1125,True,1,4,4.86,True,132.5,265.0,0.13,0.21,0.23,4.99,,
2528,31820294,0.58,True,Centrum-West,52.37978,4.88445,Private room,4,2,2,12,279.0,2,1125,True,4,1,4.93,True,69.75,558.0,0.11,0.01,0.33,4.99,,
2529,31856901,0.78,False,De Baarsjes - Oud-West,52.36432,4.86253,Entire home/apt,2,1,1,5,113.0,1,30,True,15,3,5.0,False,56.5,113.0,0.07,0.11,0.19,4.99,,
2530,31870080,0.6699999999999999,False,Centrum-West,52.37537,4.88925,Private room,4,2,2,16,234.0,1,1125,True,4,8,4.44,True,58.5,234.0,0.08,0.2,0.27,4.99,,
2531,31917406,0.92,False,Oostelijk Havengebied - Indische Buurt,52.37147,4.95043,Entire home/apt,2,1,1,6,150.0,3,10,True,14,0,4.5,False,75.0,450.0,0.06,0.2,0.17,4.99,0.4958904109589041,707.5342465753424
2532,31940174,0.88,False,Westerpark,52.37775,4.87055,Entire home/apt,2,1,1,5,160.0,3,10,True,0,2,5.0,False,80.0,480.0,0.08,0.17,0.17,4.99,0.0,800.8767123287671
2533,31942766,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37632,4.94322,Private room,2,1,2,8,163.0,3,14,True,5,0,5.0,True,81.5,489.0,0.07,0.16,0.26,4.99,0.14246575342465753,595.6849315068494
2534,31944927,0.72,False,Centrum-West,52.37674,4.89624,Hotel room,1,1,1,1,89.0,1,1125,True,0,0,4.55,True,89.0,89.0,0.05,0.1,0.17,4.99,0.0,2258.5616438356165
2535,31944954,0.71,False,Centrum-West,52.37674,4.89624,Hotel room,2,1,1,9,219.0,1,1125,True,0,0,4.17,True,109.5,219.0,0.06,0.11,0.25,4.99,0.0,2761.219178082192
2536,31945032,0.48,False,Centrum-West,52.37674,4.89624,Hotel room,1,1,1,4,86.0,1,1125,True,0,0,4.56,True,86.0,86.0,0.06,0.07,0.13,4.99,0.0,2243.4246575342468
2537,31945057,0.81,False,Zuid,52.36032,4.8784,Hotel room,1,1,1,2,62.0,1,1125,True,0,0,4.57,True,62.0,62.0,0.05,0.14,0.14,2.99,0.0,10083.315068493152
2538,31945078,0.83,False,Zuid,52.36032,4.8784,Hotel room,1,1,1,1,67.0,1,1125,True,0,0,3.6999999999999997,True,67.0,67.0,0.05,0.1,0.16,2.99,0.0,10103.931506849314
2539,31945123,1.0,False,Centrum-West,52.37392,4.89635,Shared room,1,1,1,1,78.0,1,1125,True,0,0,4.43,True,78.0,78.0,0.04,0.12,0.16,4.99,0.0,294.05479452054794
2540,31945182,0.72,False,Centrum-West,52.37392,4.89635,Private room,2,1,1,7,214.0,1,1125,True,0,0,4.25,True,107.0,214.0,0.06,0.22,0.24,4.99,0.0,1289.876712328767
2541,31945260,0.48,False,Centrum-West,52.37392,4.89635,Shared room,1,1,1,2,75.0,1,1125,True,0,0,4.54,True,75.0,75.0,0.05,0.11,0.15,4.99,0.0,282.7808219178082
2542,31945342,0.5700000000000001,False,Centrum-West,52.37392,4.89635,Private room,2,1,1,9,232.0,1,1125,True,0,0,4.15,True,116.0,232.0,0.13,0.15,0.18,4.99,0.0,1291.6301369863013
2543,31948590,0.64,False,Oostelijk Havengebied - Indische Buurt,52.36385,4.93694,Entire home/apt,2,1,1,9,139.0,3,30,True,0,1,5.0,False,69.5,417.0,0.08,0.16,0.15,4.99,0.0,737.1232876712329
2544,31953991,0.0,False,De Baarsjes - Oud-West,52.36715,4.86622,Entire home/apt,2,1,1,2,200.0,2,10,True,0,0,5.0,False,100.0,400.0,0.08,0.11,0.21,4.99,,
2545,31979911,0.92,False,De Aker - Nieuw Sloten,52.350323,4.816838,Private room,4,2,2,10,190.0,1,365,True,3,0,4.61,True,47.5,190.0,0.09,0.18,0.25,4.99,0.663013698630137,1157.0684931506848
2546,31992514,0.71,False,Centrum-West,52.36944,4.88104,Private room,2,1,1,16,350.0,1,365,True,0,0,4.67,True,175.0,350.0,0.13,0.13,0.25,4.99,,
2547,31997903,0.34,False,Zuid,52.35905,4.87695,Entire home/apt,7,4,5,22,600.0,4,1125,True,0,0,4.6,True,85.71,2400.0,0.13,0.21,0.42,10.99,0.0027397260273972603,3000.0
2548,32009903,0.85,True,Centrum-Oost,52.36284,4.892,Private room,2,1,1,8,203.0,2,28,True,2,3,4.92,True,101.5,406.0,0.1,0.13,0.25,4.99,,
2549,32021626,1.0,False,De Baarsjes - Oud-West,52.36775,4.8755,Entire home/apt,2,1,1,1,100.0,2,1125,True,0,0,4.56,False,50.0,200.0,0.06,0.19,0.18,4.99,,
2550,32067350,0.71,False,Centrum-West,52.37878,4.88724,Shared room,4,1,2,17,404.0,2,60,True,7,1,4.57,True,101.0,808.0,0.11,0.21,0.29,10.99,0.019178082191780823,1953.7397260273972
2551,32068256,1.0,True,Centrum-West,52.3736,4.88318,Private room,4,2,2,11,257.0,2,30,True,2,5,4.97,False,64.25,514.0,0.05,0.23,0.29,4.99,0.010958904109589041,1502.3835616438357
2552,32090247,1.0,False,De Baarsjes - Oud-West,52.366,4.87464,Entire home/apt,2,1,1,12,252.0,3,1125,True,4,0,5.0,False,126.0,756.0,0.07,0.19,0.2,4.99,0.010958904109589041,1196.1917808219177
2553,32099173,1.0,False,De Aker - Nieuw Sloten,52.34879,4.80863,Private room,1,1,2,11,332.0,1,1125,True,22,0,5.0,True,332.0,332.0,0.07,0.17,0.24,4.99,,
2554,32106777,0.0,False,Oostelijk Havengebied - Indische Buurt,52.37592,4.93882,Entire home/apt,4,2,3,10,250.0,2,1125,True,0,0,5.0,False,62.5,500.0,0.11,0.26,0.22,4.99,,
2555,32135800,0.89,True,Oud-Noord,52.39368,4.92413,Private room,2,1,1,4,60.0,3,1125,True,0,0,4.73,False,30.0,180.0,0.06,0.1,0.16,2.99,0.0,300.0
2556,32155043,0.43000000000000005,False,De Pijp - Rivierenbuurt,52.35172,4.89283,Entire home/apt,2,1,1,6,174.0,3,1125,True,8,1,4.94,False,87.0,522.0,0.09,0.22,0.19,4.99,0.10410958904109589,935.2054794520548
2557,32155806,0.39,False,Centrum-West,52.38094,4.8882,Private room,2,1,1,5,125.0,1,5,True,3,5,4.91,False,62.5,125.0,0.06,0.14,0.18,4.99,,
2558,32179987,0.99,True,Centrum-West,52.373077,4.87708,Private room,2,1,1,9,215.0,1,1125,True,5,6,4.9,True,107.5,215.0,0.08,0.14,0.23,4.99,,
2559,32180451,0.72,True,Centrum-West,52.373077,4.87708,Private room,2,1,1,6,210.0,1,1125,True,10,5,4.82,True,105.0,210.0,0.08,0.19,0.25,4.99,,
2560,32184201,0.9500000000000001,False,Westerpark,52.38277,4.87186,Entire home/apt,2,1,2,3,81.0,2,4,True,5,4,4.96,False,40.5,162.0,0.05,0.11,0.17,4.99,,
2561,32234104,0.6,False,Centrum-Oost,52.36596,4.90894,Entire home/apt,2,1,1,11,325.0,7,99,True,20,1,4.5,True,162.5,2275.0,0.05,0.26,0.24,4.99,0.9698630136986301,1319.109589041096
2562,32234160,0.52,False,Centrum-Oost,52.36451,4.90901,Entire home/apt,2,1,1,10,216.0,7,99,True,20,1,4.88,True,108.0,1512.0,0.05,0.13,0.19,4.99,0.9698630136986301,959.972602739726
2563,32234250,0.73,False,Centrum-Oost,52.36593,4.91038,Entire home/apt,2,1,1,14,312.0,7,99,True,20,0,4.67,True,156.0,2184.0,0.13,0.18,0.23,4.99,0.9671232876712329,1247.6438356164383
2564,32234486,1.0,False,Centrum-Oost,52.36477,4.90901,Entire home/apt,2,1,1,13,335.0,7,99,True,20,0,5.0,True,167.5,2345.0,0.04,0.26,0.17,4.99,0.958904109589041,1416.4657534246576
2565,32234583,1.0,False,Centrum-Oost,52.36386,4.9111,Entire home/apt,2,1,1,13,335.0,7,99,True,1,0,2.0,True,167.5,2345.0,0.06,0.18,0.26,4.99,0.821917808219178,1472.5753424657535
2566,32234666,0.6,False,Centrum-Oost,52.3647,4.9089,Entire home/apt,2,1,1,8,326.0,7,99,True,11,0,5.0,True,163.0,2282.0,0.15,0.11,0.32,4.99,0.9260273972602739,1256.5479452054794
2567,32235074,0.7,False,Centrum-Oost,52.36594,4.91037,Entire home/apt,4,1,2,16,470.0,7,99,True,16,0,4.59,True,117.5,3290.0,0.1,0.07,0.15,10.99,0.863013698630137,1875.3150684931506
2568,32235313,0.9,False,Centrum-Oost,52.36609,4.91069,Entire home/apt,6,1,3,29,816.0,7,99,True,6,0,3.24,True,136.0,5712.0,0.13,0.17,0.34,10.99,0.7698630136986301,3184.6301369863013
2569,32235358,0.71,False,Centrum-Oost,52.36418,4.91097,Entire home/apt,6,1,3,25,616.0,7,99,True,3,0,4.04,False,102.67,4312.0,0.12,0.21,0.25,10.99,0.7863013698630137,2288.4657534246576
2570,32235546,1.0,False,Centrum-Oost,52.36599,4.91033,Entire home/apt,4,1,2,20,457.0,7,99,True,10,1,4.71,True,114.25,3199.0,0.05,0.21,0.27,10.99,0.8164383561643835,1926.041095890411
2571,32275591,0.55,False,Westerpark,52.39456,4.87824,Private room,2,1,1,7,75.0,2,7,True,0,0,4.73,False,37.5,150.0,0.06,0.08,0.15,4.99,,
2572,32279527,0.83,True,Centrum-Oost,52.36086,4.89328,Entire home/apt,4,1,2,11,201.0,2,1125,True,0,0,4.67,True,50.25,402.0,0.03,0.29,0.23,4.99,,
2573,32284498,0.0,False,De Baarsjes - Oud-West,52.36505,4.85071,Entire home/apt,4,2,1,13,150.0,3,1125,True,0,0,5.0,False,37.5,450.0,0.07,0.18,0.25,4.99,0.0,750.0
2574,32304359,1.0,False,IJburg - Zeeburgereiland,52.36253,4.97756,Entire home/apt,4,4,5,9,250.0,3,29,True,0,1,4.63,False,62.5,750.0,0.06,0.12,0.27,4.99,0.0958904109589041,1250.013698630137
2575,32325935,0.31000000000000005,False,Zuid,52.3513,4.84865,Entire home/apt,4,2,2,8,200.0,2,1125,True,0,0,4.84,False,50.0,400.0,0.08,0.2,0.21,4.99,0.0,1102.123287671233
2576,32331255,0.0,False,IJburg - Zeeburgereiland,52.36195,4.98747,Entire home/apt,4,4,4,11,200.0,5,14,True,1,0,5.0,False,50.0,1000.0,0.08,0.18,0.25,4.99,0.16986301369863013,1000.0
2577,32337426,0.71,False,Centrum-West,52.37675,4.89334,Entire home/apt,4,2,1,3,148.0,2,31,True,1,0,4.79,False,37.0,296.0,0.07,0.19,0.17,4.99,,
2578,32352898,0.0,False,IJburg - Zeeburgereiland,52.35847,4.99413,Private room,4,2,2,7,100.0,2,61,True,0,0,5.0,True,25.0,200.0,0.05,0.13,0.19,4.99,,
2579,32371223,0.52,False,Centrum-Oost,52.36208,4.90865,Entire home/apt,2,1,1,1,80.0,14,1125,True,0,0,5.0,False,40.0,1120.0,0.04,0.13,0.14,4.99,0.0,413.4931506849315
2580,32393519,0.81,False,Centrum-Oost,52.36188,4.89613,Private room,2,1,1,5,200.0,1,1125,True,2,0,5.0,True,100.0,200.0,0.1,0.18,0.24,4.99,,
2581,32393661,1.0,False,Centrum-Oost,52.35985,4.89422,Private room,2,1,1,10,230.0,1,1125,True,2,0,5.0,True,115.0,230.0,0.09,0.21,0.24,4.99,,
2582,32413659,1.0,True,Centrum-Oost,52.37426,4.90568,Entire home/apt,4,2,3,12,295.0,3,45,True,3,4,4.82,True,73.75,885.0,0.14,0.07,0.24,4.99,0.6,1461.3013698630136
2583,32485135,1.0,True,De Baarsjes - Oud-West,52.36798,4.86633,Hotel room,2,1,1,1,150.0,1,1125,True,29,71,4.85,True,75.0,150.0,0.07,0.18,0.17,4.99,0.9972602739726028,678.8356164383562
2584,32488859,0.33,False,De Baarsjes - Oud-West,52.36312,4.8756,Entire home/apt,4,2,2,15,284.0,3,1125,True,0,3,4.89,False,71.0,852.0,0.07,0.26,0.3,4.99,0.0,1358.6849315068494
2585,32541862,0.34,False,De Baarsjes - Oud-West,52.3687,4.86041,Private room,2,1,1,4,143.0,3,1125,True,17,2,5.0,False,71.5,429.0,0.08,0.14,0.19,4.99,0.19452054794520549,559.4794520547945
2586,32559296,0.84,False,Oud-Noord,52.38976,4.91841,Hotel room,2,1,1,11,204.0,1,1125,True,11,1,4.53,True,102.0,204.0,0.11,0.16,0.26,4.99,,
2587,32560952,0.13,False,Centrum-West,52.379616,4.89147,Entire home/apt,4,2,2,16,490.0,2,1125,True,0,1,4.37,True,122.5,980.0,0.12,0.24,0.23,10.99,,
2588,32624418,0.27,False,Oud-Noord,52.38337,4.90474,Hotel room,1,1,1,6,79.0,1,1125,True,24,3,4.48,True,79.0,79.0,0.06,0.11,0.15,4.99,0.9726027397260274,256.8493150684931
2589,32624420,0.63,False,Oud-Noord,52.38524,4.90446,Hotel room,1,1,1,6,71.0,1,1125,True,16,2,3.65,True,71.0,71.0,0.05,0.11,0.17,2.99,0.9397260273972603,243.8904109589041
2590,32624425,0.77,False,Oud-Noord,52.38317,4.90284,Hotel room,1,1,1,1,73.0,1,1125,True,19,4,4.04,True,73.0,73.0,0.05,0.1,0.16,2.99,0.9561643835616438,252.41095890410958
2591,32624427,1.0,False,Oud-Noord,52.38315,4.90405,Hotel room,1,1,1,2,69.0,1,1125,True,15,3,4.239999999999999,True,69.0,69.0,0.04,0.13,0.15,2.99,0.9287671232876712,221.46575342465752
2592,32624429,0.8200000000000001,False,Oud-Noord,52.38512,4.90442,Hotel room,1,1,1,7,86.0,1,1125,True,25,9,4.62,True,86.0,86.0,0.04,0.13,0.16,4.99,0.9671232876712329,291.75342465753425
2593,32624963,0.98,False,Oud-Noord,52.38323,4.90427,Hotel room,1,1,1,8,164.0,1,1125,True,13,2,4.58,True,164.0,164.0,0.09,0.17,0.16,4.99,0.915068493150685,646.7945205479452
2594,32624966,0.39,False,Oud-Noord,52.38322,4.90275,Hotel room,2,1,1,13,225.0,1,1125,True,20,3,4.11,True,112.5,225.0,0.11,0.21,0.21,4.99,0.9452054794520548,725.3424657534247
2595,32624969,0.76,False,Oud-Noord,52.38483,4.90477,Hotel room,4,1,2,15,396.0,1,1125,True,17,10,4.38,True,99.0,396.0,0.1,0.15,0.25,4.99,0.9095890410958904,1245.849315068493
2596,32625293,1.0,False,Oud-Noord,52.38312,4.90442,Hotel room,1,1,1,5,86.0,1,1125,True,21,8,4.46,True,86.0,86.0,0.04,0.09,0.15,4.99,0.9726027397260274,271.2328767123288
2597,32635929,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36428,4.93485,Entire home/apt,2,1,1,5,135.0,2,1125,True,0,0,4.88,False,67.5,270.0,0.09,0.14,0.18,4.99,,
2598,32683114,0.31,False,De Pijp - Rivierenbuurt,52.35383,4.90189,Entire home/apt,3,1,2,9,157.0,7,1125,True,0,0,5.0,False,52.33,1099.0,0.07,0.11,0.23,4.99,0.5013698630136987,794.4109589041096
2599,32691009,1.0,False,De Baarsjes - Oud-West,52.36386,4.87204,Entire home/apt,4,2,2,11,159.0,2,1125,True,0,1,4.95,False,39.75,318.0,0.07,0.2,0.21,4.99,,
2600,32692691,0.8300000000000001,False,Westerpark,52.38595,4.88247,Entire home/apt,4,1,2,10,214.0,3,1125,True,0,1,4.92,False,53.5,642.0,0.11,0.26,0.22,4.99,0.0,1071.2328767123288
2601,32707589,0.5700000000000001,False,Centrum-Oost,52.36399,4.88607,Private room,4,2,3,1,207.0,1,1125,True,1,4,4.88,True,51.75,207.0,0.06,0.25,0.28,4.99,0.0027397260273972603,939.4520547945206
2602,32729549,0.88,False,Bos en Lommer,52.37579,4.83748,Private room,2,1,1,7,98.0,2,14,True,0,0,4.86,True,49.0,196.0,0.05,0.13,0.14,4.99,,
2603,32774323,0.33,False,De Baarsjes - Oud-West,52.36804,4.86689,Entire home/apt,2,1,1,1,160.0,3,30,True,1,0,5.0,False,80.0,480.0,0.07,0.13,0.18,4.99,0.0027397260273972603,743.8356164383562
2604,32780893,0.59,False,Zuid,52.35396,4.86537,Hotel room,4,1,4,8,211.0,3,1125,True,1,0,4.91,True,52.75,633.0,0.08,0.18,0.18,4.99,0.16164383561643836,790.013698630137
2605,32806990,0.8200000000000001,False,De Baarsjes - Oud-West,52.36916,4.85836,Entire home/apt,2,1,1,7,150.0,5,365,True,0,0,4.86,False,75.0,750.0,0.07,0.25,0.17,4.99,0.0,776.6575342465753
2606,32861412,1.0,True,Centrum-West,52.38754,4.88702,Private room,2,1,2,5,115.0,3,1125,True,4,4,4.9,True,57.5,345.0,0.07,0.14,0.18,4.99,0.1506849315068493,630.4246575342465
2607,32879140,0.71,False,De Baarsjes - Oud-West,52.37137,4.85691,Entire home/apt,4,2,2,15,471.0,2,7,True,4,1,4.51,True,117.75,942.0,0.11,0.29,0.29,10.99,,
2608,32888043,1.0,True,Centrum-West,52.3776,4.89546,Private room,2,1,2,1,110.0,2,30,True,2,8,4.86,True,55.0,220.0,0.06,0.14,0.15,4.99,,
2609,32905830,0.83,False,Centrum-Oost,52.36195,4.90229,Hotel room,2,1,1,30,800.0,1,1125,True,16,0,4.68,True,400.0,800.0,0.14,0.24,0.27,10.99,,
2610,32956414,0.84,False,IJburg - Zeeburgereiland,52.3607,4.9829,Entire home/apt,6,3,3,9,200.0,7,1125,True,0,0,4.67,False,33.33,1400.0,0.11,0.06,0.24,4.99,0.0027397260273972603,1000.0
2611,32974828,1.0,True,Bos en Lommer,52.37663,4.86173,Private room,2,1,1,3,89.0,2,10,True,2,9,4.88,True,44.5,178.0,0.07,0.12,0.16,4.99,0.2465753424657534,427.4931506849315
